CIFAR-10
PGD, untargeted
dist, l2, asr, nb_iter, eps, eps_iter, target
l2,0.3000,65.7083,600,0.3,0.02,True
l2,0.3000,64.6647,400,0.3,0.02,True
l2,0.4000,73.2127,1000,0.4,0.002,True
l2,0.4000,69.9489,800,0.4,0.002,True
l2,0.4000,64.8202,600,0.4,0.002,True
l2,0.4000,75.3330,1200,0.4,0.002,True
l2,0.4000,81.4942,600,0.4,0.02,True
l2,0.4000,82.3823,800,0.4,0.02,True
l2,0.4000,82.7820,1000,0.4,0.02,True
l2,0.4000,82.7820,1000,0.4,0.02,True
l2,0.4000,73.2127,1000,0.4,0.002,True
l2,0.4000,82.7820,1000,0.4,0.02,True
l2,0.4000,82.3823,800,0.4,0.02,True
l2,0.4000,81.4942,600,0.4,0.02,True
l2,0.4000,79.6181,400,0.4,0.02,True
l2,0.5000,80.2176,1000,0.5,0.002,True
l2,0.5000,76.2655,800,0.5,0.002,True
l2,0.5000,69.8823,600,0.5,0.002,True
l2,0.5000,82.5377,1200,0.5,0.002,True
l2,0.5000,88.9099,600,0.5,0.02,True
l2,0.5000,89.8979,800,0.5,0.02,True
l2,0.5000,90.2975,1000,0.5,0.02,True
l2,0.5000,90.2975,1000,0.5,0.02,True
l2,0.5000,80.2176,1000,0.5,0.002,True
l2,0.5000,90.2975,1000,0.5,0.02,True
l2,0.5000,89.8979,800,0.5,0.02,True
l2,0.5000,88.9099,600,0.5,0.02,True
l2,0.5000,86.8450,400,0.5,0.02,True
l2,0.6000,83.7811,1000,0.6,0.002,True
l2,0.6000,79.6070,800,0.6,0.002,True
l2,0.6000,72.9130,600,0.6,0.002,True
l2,0.6000,86.2900,1200,0.6,0.002,True
l2,0.6000,92.4956,600,0.6,0.02,True
l2,0.6000,93.2060,800,0.6,0.02,True
l2,0.6000,93.5502,1000,0.6,0.02,True
l2,0.6000,93.5502,1000,0.6,0.02,True
l2,0.6000,83.7811,1000,0.6,0.002,True
l2,0.6000,93.5502,1000,0.6,0.02,True
l2,0.6000,93.2060,800,0.6,0.02,True
l2,0.6000,92.4956,600,0.6,0.02,True
l2,0.6000,90.1310,400,0.6,0.02,True
l2,0.7000,86.0235,1000,0.7,0.002,True
l2,0.7000,81.6607,800,0.7,0.002,True
l2,0.7000,74.8446,600,0.7,0.002,True
l2,0.7000,88.8210,1200,0.7,0.002,True
l2,0.7000,95.2820,800,0.7,0.02,True
l2,0.7000,95.7038,1000,0.7,0.02,True
l2,0.7000,95.7038,1000,0.7,0.02,True
l2,0.7000,86.0235,1000,0.7,0.002,True
l2,0.7000,95.7038,1000,0.7,0.02,True
l2,0.7000,95.2820,800,0.7,0.02,True
l2,0.7000,94.4272,600,0.7,0.02,True
l2,0.7000,92.0959,400,0.7,0.02,True
l2,0.8000,87.5666,1000,0.8,0.002,True
l2,0.8000,87.5666,1000,0.8,0.002,True
l2,0.8000,83.1816,800,0.8,0.002,True
l2,0.8000,76.2544,600,0.8,0.002,True
l2,0.8000,90.2531,1200,0.8,0.002,True
l2,0.8000,96.4143,800,0.8,0.02,True
l2,0.8000,96.7806,1000,0.8,0.02,True
l2,0.8000,96.7806,1000,0.8,0.02,True
l2,0.8000,96.4143,800,0.8,0.02,True
l2,0.8000,95.5928,600,0.8,0.02,True
l2,0.8000,93.3504,400,0.8,0.02,True
l2,0.9000,88.7100,1000,0.9,0.002,True
l2,0.9000,84.4472,800,0.9,0.002,True
l2,0.9000,77.4867,600,0.9,0.002,True
l2,0.9000,91.4853,1200,0.9,0.002,True
l2,0.9000,97.1692,800,0.9,0.02,True
l2,0.9000,97.5244,1000,0.9,0.02,True
l2,0.9000,97.5244,1000,0.9,0.02,True
l2,0.9000,88.7100,1000,0.9,0.002,True
l2,0.9000,97.5244,1000,0.9,0.02,True
l2,0.9000,97.1692,800,0.9,0.02,True
l2,0.9000,96.2811,600,0.9,0.02,True
l2,0.9000,94.1052,400,0.9,0.02,True
l2,1.0000,89.3983,1000,1.0,0.002,True
l2,1.0000,85.4019,800,1.0,0.002,True
l2,1.0000,78.3859,600,1.0,0.002,True
l2,1.0000,92.2180,1200,1.0,0.002,True
l2,1.0000,97.4578,800,1.0,0.02,True
l2,1.0000,97.8908,1000,1.0,0.02,True
l2,1.0000,97.8908,1000,1.0,0.02,True
l2,1.0000,89.3983,1000,1.0,0.002,True
l2,1.0000,97.8908,1000,1.0,0.02,True
l2,1.0000,97.4578,800,1.0,0.02,True
l2,1.0000,96.6252,600,1.0,0.02,True
l2,1.0000,94.4161,400,1.0,0.02,True
l2,1.1000,90.1199,1000,1.1,0.002,True
l2,1.1000,92.8064,1200,1.1,0.002,True
l2,1.1000,98.1572,1000,1.1,0.02,True
l2,1.1000,90.1199,1000,1.1,0.002,True
l2,1.2000,90.7971,1000,1.2,0.002,True
l2,1.2000,93.3282,1200,1.2,0.002,True
l2,1.2000,98.2793,1000,1.2,0.02,True
l2,1.2000,90.7971,1000,1.2,0.002,True
l2,1.2000,98.2793,1000,1.2,0.02,True
l2,1.2000,97.8020,800,1.2,0.02,True
l2,1.2000,97.0693,600,1.2,0.02,True
l2,1.2000,95.0266,400,1.2,0.02,True
l2,1.3000,91.2189,1000,1.3,0.002,True
l2,1.3000,91.2189,1000,1.3,0.002,True
l2,1.3000,93.6834,1200,1.3,0.002,True
l2,1.3000,98.4791,1000,1.3,0.02,True
l2,1.3999,97.5577,600,1.4,0.02,True
l2,1.3999,95.4041,400,1.4,0.02,True
l2,1.4000,91.8961,1000,1.4,0.002,True
l2,1.4000,94.2274,1200,1.4,0.002,True
l2,1.4000,98.6679,1000,1.4,0.02,True
l2,1.4000,98.2793,800,1.4,0.02,True
l2,1.4999,98.6456,1000,1.5,0.02,True
l2,1.5000,92.2624,1000,1.5,0.002,True
l2,1.5000,94.5160,1200,1.5,0.002,True
l2,1.5999,98.7234,1000,1.6,0.02,True
l2,1.5999,98.4458,800,1.6,0.02,True
l2,1.5999,97.7575,600,1.6,0.02,True
l2,1.5999,95.7593,400,1.6,0.02,True
l2,1.6000,92.5955,1000,1.6,0.002,True
l2,1.6000,94.7158,1200,1.6,0.002,True
l2,1.6999,98.8122,1000,1.7,0.02,True
l2,1.7000,93.0506,1000,1.7,0.002,True
l2,1.7000,95.0488,1200,1.7,0.002,True
l2,1.7999,98.8566,1000,1.8,0.02,True
l2,1.7999,98.6123,800,1.8,0.02,True
l2,1.7999,97.8797,600,1.8,0.02,True
l2,1.7999,96.2145,400,1.8,0.02,True
l2,1.8000,93.6279,1000,1.8,0.002,True
l2,1.8000,93.6279,1000,1.8,0.002,True
l2,1.8000,95.3708,1200,1.8,0.002,True
l2,1.8999,98.8566,1000,1.9,0.02,True
l2,1.9000,93.7944,1000,1.9,0.002,True
l2,1.9000,95.5706,1200,1.9,0.002,True
l2,1.9999,99.0120,1000,2.0,0.02,True
l2,1.9999,98.7456,800,2.0,0.02,True
l2,1.9999,98.0906,600,2.0,0.02,True
l2,1.9999,96.5253,400,2.0,0.02,True
l2,2.0000,91.0746,800,2.0,0.002,True
l2,2.0000,86.1679,600,2.0,0.002,True
l2,2.0000,95.8703,1200,2.0,0.002,True
l2,2.1000,96.1479,1200,2.1,0.002,True
l2,2.1999,99.0897,1000,2.2,0.02,True
l2,2.1999,98.8455,800,2.2,0.02,True
l2,2.1999,98.1905,600,2.2,0.02,True
l2,2.1999,96.7251,400,2.2,0.02,True
l2,2.2000,96.3810,1200,2.2,0.002,True
l2,2.3000,95.3375,1000,2.3,0.002,True
l2,2.3000,96.7584,1200,2.3,0.002,True
l2,2.3999,99.2895,1000,2.4,0.02,True
l2,2.3999,99.1119,800,2.4,0.02,True
l2,2.3999,98.5457,600,2.4,0.02,True
l2,2.3999,96.9472,400,2.4,0.02,True
l2,2.4000,97.0915,1200,2.4,0.002,True
l2,2.5000,97.2913,1200,2.5,0.002,True
l2,2.5999,99.4338,1000,2.6,0.02,True
l2,2.5999,99.1785,800,2.6,0.02,True
l2,2.5999,98.7789,600,2.6,0.02,True
l2,2.5999,97.3801,400,2.6,0.02,True
l2,2.6000,97.4689,1200,2.6,0.002,True
l2,2.7000,97.6132,1200,2.7,0.002,True
l2,2.7999,99.4560,1000,2.8,0.02,True
l2,2.7999,99.2784,800,2.8,0.02,True
l2,2.7999,98.7900,600,2.8,0.02,True
l2,2.7999,97.5577,400,2.8,0.02,True
l2,2.8000,96.6252,1000,2.8,0.002,True
l2,2.8000,97.8242,1200,2.8,0.002,True
l2,2.9000,97.9574,1200,2.9,0.002,True
l2,2.9999,99.5782,1000,3.0,0.02,True
l2,2.9999,99.3894,800,3.0,0.02,True
l2,2.9999,98.8899,600,3.0,0.02,True
l2,2.9999,97.7242,400,3.0,0.02,True
l2,3.0000,95.3597,800,3.0,0.002,True
l2,3.0000,98.0795,1200,3.0,0.002,True
l2,3.1000,98.0906,1200,3.1,0.002,True
l2,3.2000,98.2682,1200,3.2,0.002,True
l2,3.2999,97.5355,1000,3.3,0.002,True
l2,3.3000,98.3126,1200,3.3,0.002,True
l2,3.3999,98.4014,1200,3.4,0.002,True
l2,3.4999,98.5457,1200,3.5,0.002,True
l2,3.5999,98.5679,1200,3.6,0.002,True
l2,3.6999,98.6456,1200,3.7,0.002,True
l2,3.7997,98.0240,1000,3.8,0.002,True
l2,3.7998,98.9121,1200,3.8,0.002,True
l2,3.8998,98.9676,1200,3.9,0.002,True
l2,3.9985,93.9942,600,4.0,0.002,True
l2,3.9992,96.9472,800,4.0,0.002,True
l2,3.9997,98.9676,1200,4.0,0.002,True
l2,4.0996,98.9565,1200,4.1,0.002,True
l2,4.1996,98.9676,1200,4.2,0.002,True
l2,4.2991,98.2571,1000,4.3,0.002,True
l2,4.2994,99.0675,1200,4.3,0.002,True
l2,4.3993,99.0897,1200,4.4,0.002,True
l2,4.4991,99.0786,1200,4.5,0.002,True
l2,4.5990,99.1008,1200,4.6,0.002,True
l2,4.6988,99.1008,1200,4.7,0.002,True
l2,4.7979,98.3570,1000,4.8,0.002,True
l2,4.7986,99.1008,1200,4.8,0.002,True
l2,4.8984,99.1341,1200,4.9,0.002,True
l2,4.9963,97.1581,800,5.0,0.002,True
l2,4.9973,98.5124,1000,5.0,0.002,True
l2,4.9981,99.2229,1200,5.0,0.002,True
l2,5.9911,93.1727,600,6.0,0.002,True
l2,5.9924,97.2136,800,6.0,0.002,True
l2,6.9901,97.0915,800,7.0,0.002,True
l2,6.9912,98.9121,1000,7.0,0.002,True
l2,7.9900,96.2700,800,8.0,0.002,True
l2,7.9902,85.9458,600,8.0,0.002,True
l2,8.9912,98.6012,1000,9.0,0.002,True
l2,8.9913,94.3051,800,9.0,0.002,True
l2,9.9925,97.8575,1000,10.0,0.002,True
l2,9.9933,91.4076,800,10.0,0.002,True
l2,9.9933,91.4076,800,10.0,0.002,True
l2,9.9943,74.7114,600,10.0,0.002,True
l2,11.9949,94.7602,1000,12.0,0.002,True
l2,11.9960,85.4907,800,12.0,0.002,True
l2,11.9964,67.9285,600,12.0,0.002,True
l2,13.9958,91.1301,1000,14.0,0.002,True
l2,13.9964,64.8868,600,14.0,0.002,True
l2,13.9966,82.3379,800,14.0,0.002,True
l2,15.9950,63.0662,600,16.0,0.002,True
l2,15.9951,89.0986,1000,16.0,0.002,True
l2,15.9954,80.9836,800,16.0,0.002,True
l2,17.9699,88.1328,1000,18.0,0.002,True
l2,17.9700,62.0337,600,18.0,0.002,True
l2,17.9704,80.3619,800,18.0,0.002,True
l2,19.6245,60.8903,600,20.0,0.002,True
l2,19.6250,87.4667,1000,20.0,0.002,True
l2,19.6275,79.3295,800,20.0,0.002,True
